,Food Item ID,ISSCAAP,3-Alpha,Food name in English,Habitat,State of food,RefID,EDIBLE,EDIBLE.1,ENERC(kJ),ENERC(kcal),WATER(g),NT(g),PROTCNT(g),FAT(g),CHOAVLDF(g),FIBTG(g),CHOLE(mg),ASH(g),CA(mg),CU(mg),FE(mg),K(mg),MG(mg),NA(mg),P(mg),ZN(mg),ID(mcg),SE(mcg),RETOL(mcg),CARTB(mcg),CHOCAL(mcg),TOCPHA(mg),THIA(mg),RIBF(mg),NIAEQ(mg),NIA(mg),PANTAC(mg),VITB6C(mg),FOL(mcg),VITB12(mcg),VITC(mg),ALA(mg),ARG(mg),ASP(mg),CYS(mg),GLU(mg),GLY(mg),HIS(mg),ILE(mg),LEU(mg),LYS(mg),MET(mg),PHE(mg),PRO(mg),SER(mg),THR(mg),TRP(mg),TYR(mg),VAL(mg),XFA,FACID(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),FAPUN3(g),FAPUN6(g),F4D0(g),F6D0(g),F8D0(g),F10D0(g),F12D0(g),F13D0(g),F14D0(g),F15D0(g),F16D0(g),F17D0(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F26D0(g),F30D0(g),F10D1(g),F14D1N7(g),F14D1(g),F15D1(g),F16D1N9(g),F16D1N7(g),F16D1N5(g),F16D1C(g),F16D1T(g),F16D1(g),F17D1N9(g),F17D1N7(g),F17D1C(g),F17D1(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N5(g),F18D1C(g),F18D1T(g),F18D1(g),F19D1(g),F20D1CN11(g),F20D1N11(g),F20D1CN9(g),F20D1N9(g),F20D1N7(g),F20D1C(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1C(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1C(g),F24D1(g),F16D2N6(g),F16D2N4(g),F16D2(g),F17D2(g),F18D2CN6(g),F18D2N6(g),F18D2CLA(g),F18D2C(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2CN6(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3CN6(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3(g),F16D4N3(g),F16D4C(g),F16D4(g),F18D4CN3(g),F18D4N3(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4CN6(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3,F21D5(g),F22D5N6(g),F22D5CN3(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F24D6N3(g),F24D6(g)
18,91071.0,12.0,TLN,"Nile tilapia, wild, fillet w/ bones, steamed (Africa)",W,c,calc. from 091005,0.297,0.98,404.68352490421455,95.89961685823754,77.61317418213969,3.0037088122605358,18.77318007662835,2.3118773946360154,0,0,46.74329501915709,4.082183908045977,[1010],0.3103448275862069,[2.8],231.89655172413794,35.172413793103445,70.34482758620689,496.32183908045977,[8.05],[100],24.827586206896555,1.0344827586206897,tr,20.64310344827586,0.9252873563218391,0.034482758620689655,0.05095785440613027,6.094344079620216,2.822126436781609,0.5471264367816092,0.16494252873563217,10.620689655172415,1.2,tr,1140,1190,2150,205.68225183556962,3000,975.120857565905,439.41208346689876,869.4749736685442,1500,1690,554.4071606295126,757.2846544855063,707.7339301796645,760.0894124650823,888.1733601990505,196.33305857031644,635.7451420372151,906.8717467295569,0.87,2.01,0.73,0.40,0.77,0.11,,0.33,,,,,,0.01,0.01,0.04,0.02,0.42,0.03,0.18,,tr,,0.01,,0.01,,,,,tr,0.01,,,,,,0.12,,,,0.01,,,,,,,,,,0.22,,,,,,,,0.02,,,,,tr,,,0.01,,,tr,tr,,,,,,0.08,,,,,0.01,,,,,,,,,,0.05,,,,,0.02,,,,,,,,tr,,,,0.12,,,,0.05,,0.06,0.06,,tr,,,,0.09,,0.27,0.27,,
19,91132.0,12.0,TLN,"Nile tilapia, wild, fillet w/ bones, boiled in recipe (Africa)",W,c,calc. from 091005,0.297,0.98,404.68352490421455,95.89961685823754,77.61317418213969,3.0037088122605358,18.77318007662835,2.3118773946360154,0,0,46.74329501915709,4.082183908045977,[1010],0.3448275862068965,[3.4],309.1954022988506,41.37931034482759,82.75862068965517,583.9080459770115,[8.05],[110],27.586206896551726,1.0344827586206897,tr,20.64310344827586,0.9252873563218391,0.03908045977011495,0.07279693486590039,7.102246378470791,3.8300287356321836,0.664367816091954,0.2002873563218391,12.896551724137932,1.3499999999999999,tr,1140,1190,2150,205.68225183556962,3000,975.120857565905,439.41208346689876,869.4749736685442,1500,1690,554.4071606295126,757.2846544855063,707.7339301796645,760.0894124650823,888.1733601990505,196.33305857031644,635.7451420372151,906.8717467295569,0.87,2.01,0.73,0.40,0.77,0.11,,0.33,,,,,,0.01,0.01,0.04,0.02,0.42,0.03,0.18,,tr,,0.01,,0.01,,,,,tr,0.01,,,,,,0.12,,,,0.01,,,,,,,,,,0.22,,,,,,,,0.02,,,,,tr,,,0.01,,,tr,tr,,,,,,0.08,,,,,0.01,,,,,,,,,,0.05,,,,,0.02,,,,,,,,tr,,,,0.12,,,,0.05,,0.06,0.06,,tr,,,,0.09,,0.27,0.27,,
20,91193.0,12.0,TLN,"Nile tilapia, wild, fillet w/ bones, grilled (Africa)",W,c,calc. from 091005,0.297,0.98,445.66413502109697,105.61097046413501,75.34615384615384,3.307881856540084,20.674261603375523,2.5459915611814345,0,0,51.47679324894514,4.495569620253164,[1120],0.36075949367088606,[3.2],289.43037974683546,41.0126582278481,77.46835443037973,578.7341772151898,[8.86],[130],30.379746835443036,1.139240506329114,tr,22.733544303797466,1.018987341772152,0.04050632911392405,0.06814345991561181,7.377473859834922,3.773892405063291,0.7574683544303797,0.23354430379746838,13.367088607594939,1.4867088607594934,tr,1260,1320,2370,226.51083429993108,3310,1070,483.9095096407619,957.5230722678904,1650,1860,610.5496579084506,833.9717081042917,779.4031889320355,837.0604922083817,978.1149662951569,216.21488728629782,700.1243969270596,998.7068603224233,0.88,2.23,0.81,0.44,0.86,0.12,,0.37,,,,,,0.01,0.01,0.04,0.03,0.46,0.04,0.20,,tr,,0.01,,0.01,,,,,tr,0.01,,,,,,0.13,,,,0.01,,,,,,,,,,0.25,,,,,,,,0.02,,,,,tr,,,0.01,,,tr,tr,,,,,,0.09,,,,,0.01,,,,,,,,,,0.06,,,,,0.03,,,,,,,,tr,,,,0.13,,,,0.05,,0.07,0.07,,tr,,,,0.10,,0.30,0.30,,
21,91006.0,12.0,TLN,"Nile tilapia, wild, dorsal muscle w/o skin, raw",,r,"fi100, fi333, 091001, SR27-15261",[0.15],1,381.8525,90.1925,80.75818181818181,3.1856,19.91,1.1724999999999999,0,0,41.7,0.9742857142857143,14.566666666666668,0.055,0.13,343.75,28.43,36.92,138.74,0.47,4.786666666666666,24,1,tr,19.955,0.805,0.04,0.06333333333333334,6.977868525896414,3.5075,0.68,0.20500000000000002,13.200000000000001,1.305,tr,1210,1270,2280,218,3190,1030,466,922,1590,1790,588,803,751,806,942,208,674,962,0.81,0.95,0.35,0.28,0.31,0,,0.10,,,,,,tr,tr,0.03,0.01,0.21,0.01,0.07,,tr,tr,tr,0,tr,,,,,0.01,0.01,,,,,,0.05,,,,tr,,,,,,,,,,0.20,,,,,,,,0.01,,,,,tr,,,0.01,,,tr,tr,,,,,,0.07,,,,,0.01,,tr,,,,,,,,0.02,,,,,0.01,,,,,,,,tr,,,,0.04,,,,0.02,,0.02,0.02,,tr,,,,0.03,,0.08,0.08,,
22,91072.0,12.0,TLN,"Nile tilapia, wild, dorsal muscle w/o skin, steamed",,c,calc. from 091006,[0.15],1,438.9109195402299,103.66954022988506,77.88296760710553,3.6616091954022987,22.885057471264368,1.3477011494252873,0,0,47.931034482758626,1.1198686371100164,16.74329501915709,0.056896551724137934,0.11954022988505748,296.33620689655174,27.776436781609192,36.07126436781609,135.55057471264368,0.5402298850574713,4.951724137931034,24.827586206896555,1.0344827586206897,tr,20.64310344827586,0.9252873563218391,0.034482758620689655,0.05095785440613027,6.811055776892431,2.822126436781609,0.5471264367816092,0.16494252873563217,10.620689655172415,1.2,tr,1390,1460,2620,250.7327013783945,3660,1190,535.6562256720247,1060,1830,2060,675.8385996244906,923.1522187113615,862.7484315611119,926.5713010028852,1080,239.33576040664929,774.9919860786739,11100,0.83,1.11,0.41,0.33,0.37,0,,0.11,,,,,,tr,tr,0.03,0.01,0.24,0.01,0.08,,tr,tr,tr,0,tr,,,,,0.01,0.01,,,,,,0.06,,,,tr,,,,,,,,,,0.23,,,,,,,,0.01,,,,,tr,,,0.01,,,tr,tr,,,,,,0.08,,,,,0.01,,tr,,,,,,,,0.02,,,,,0.01,,,,,,,,tr,,,,0.05,,,,0.02,,0.02,0.02,,tr,,,,0.04,,0.09,0.09,,
23,91133.0,12.0,TLN,"Nile tilapia, wild, dorsal muscle w/o skin, boiled in recipe ",,c,calc. from 091006,[0.15],1,438.9109195402299,103.66954022988506,77.88296760710553,3.6616091954022987,22.885057471264368,1.3477011494252873,0,0,47.931034482758626,1.1198686371100164,16.74329501915709,0.06321839080459771,0.14942528735632185,395.11494252873564,32.67816091954023,42.43678160919541,159.4712643678161,0.5402298850574713,5.50191570881226,27.586206896551726,1.0344827586206897,tr,20.64310344827586,0.9252873563218391,0.03908045977011495,0.07279693486590039,7.818958075743005,3.8300287356321836,0.664367816091954,0.2002873563218391,12.896551724137932,1.3499999999999999,tr,1390,1460,2620,250.7327013783945,3660,1190,535.6562256720247,1060,1830,2060,675.8385996244906,923.1522187113615,862.7484315611119,926.5713010028852,1080,239.33576040664929,774.9919860786739,1110,0.83,1.11,0.41,0.33,0.37,0,,0.11,,,,,,tr,tr,0.03,0.01,0.24,0.01,0.08,,tr,tr,tr,0,tr,,,,,0.01,0.01,,,,,,0.06,,,,tr,,,,,,,,,,0.23,,,,,,,,0.01,,,,,tr,,,0.01,,,tr,tr,,,,,,0.08,,,,,0.01,,tr,,,,,,,,0.02,,,,,0.01,,,,,,,,tr,,,,0.05,,,,0.02,,0.02,0.02,,tr,,,,0.04,,0.09,0.09,,
24,91194.0,12.0,TLN,"Nile tilapia, wild, dorsal muscle w/o skin, grilled",,c,calc. from 091006,[0.15],1,483.3575949367088,114.16772151898734,75.64326812428077,4.032405063291139,25.202531645569618,1.4841772151898731,0,0,52.78481012658228,1.2332730560578662,18.438818565400844,0.0661392405063291,0.13987341772151898,369.85759493670884,32.38860759493671,39.72405063291139,158.05822784810127,0.5949367088607594,6.059071729957805,30.379746835443036,1.139240506329114,tr,22.733544303797466,1.018987341772152,0.04050632911392405,0.06814345991561181,8.166763956830904,3.773892405063291,0.7574683544303797,0.23354430379746838,13.367088607594939,1.4867088607594934,tr,1530,1600,2880,276.1233546825357,4030,1310,589.8998940945081,1170,2010,2270,744.2779514851985,1020,950.1153613394523,1020,1200,263.5722931060568,853.4721872005648,1220,0.84,1.24,0.46,0.37,0.41,0,,0.12,,,,,,tr,tr,0.04,0.01,0.27,0.02,0.09,,tr,tr,tr,0,tr,,,,,0.01,0.01,,,,,,0.07,,,,tr,,,,,,,,,,0.26,,,,,,,,0.01,,,,,tr,,,0.01,,,tr,tr,,,,,,0.09,,,,,0.01,,tr,,,,,,,,0.03,,,,,0.01,,,,,,,,tr,,,,0.06,,,,0.02,,0.03,0.03,,tr,,,,0.05,,0.10,0.10,,
25,91007.0,13.0,CTO,"Torpedo-shaped catfishes, raw",,r,"fi001, fi002, fi023, fi028, ffi033, i034, fi038, fi046, fi097, fi103, fi118, fi196, fi278, fi280, fi282, fi287, fi288, fi291, fi297, fi298, fi329, fi327, fi355, AF1-AAG24, S1-Catfishes, air-breathing (Clariidae spp), S2-Catfishes, air-breathing (Clariidae spp), S3-Catfishes, air-breathing (Clariidae), S4-Catfishes, air-breathing (Clariidae spp), P6-090383, AF2-AAG22, BD13-09_0070, CH02-121105, FAOY-Catfish fillet, dAA, 091017, 091021",[0.40],,462.7679047619047,110.2249831932773,76.6556818181818,2.770776470588235,17.31735294117647,4.550619047619047,0,0,42.333333333333336,1.32375,23.456111111111113,0.065875,0.708076923076923,288.922875,25.307,55.047714285714285,179.5,0.6610000000000001,2.4,38.1,9,26,[1],0.09,0.03833333333333333,0.11657142857142859,6.309522410338535,3.033333333333333,0.46,0.251,13.6,3.5,1,1050,1140,1740,201,2510,1020,437,791,1430,1630,425,709,721,657,775,197,427,853,0.90,4.10,1.48,1.18,1.45,0,,,,,,,,0.05,0.02,0.08,0.03,0.90,0.04,0.32,0.01,0.01,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.17,,,,0.01,,,,,,,,,,0.88,,,,,,,,0.06,,,,,0.04,,,0.01,,,tr,,,,,,,0.35,,,,,0.03,,tr,,0.02,,,,,,0.12,,,,,0.06,,,,,0.05,,,0.05,,,,0.23,,,,0.07,,,0.12,,tr,,,,0.11,,,0.23,,
26,91073.0,13.0,CTO,"Torpedo-shaped catfishes, boiled",,c,calc. from 091007,[0.40],,557.5516924842225,132.80118457021362,71.87431544359254,3.338284904323175,20.864280652019843,5.482673551348249,0,0,51.00401606425703,1.5948795180722892,28.26037483266399,0.07143072289156628,0.682483781278962,261.07488704819275,25.916807228915662,56.374165232358,183.82530120481928,0.796385542168675,2.6024096385542173,41.31325301204819,9.759036144578314,28.192771084337352,[1],0.10843373493975904,0.03463855421686747,0.0983132530120482,6.505448687154862,2.5582329317269075,0.3879518072289157,0.2116867469879518,11.46987951807229,3.373493975903615,0.9638554216867471,1270,1370,2100,242.0256555634302,3030,1230,526.3440347981808,953.3560293804942,1720,1970,512.4653626505788,854.1471044004425,868.8938362299167,791.292468872965,933.9028494279169,236.83294532567726,514.6300230834604,1030,0.91,4.97,1.79,1.43,1.76,0,,,,,,,,0.07,0.02,0.10,0.03,1.09,0.05,0.39,0.01,0.02,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.20,,,,0.02,,,,,,,,,,1.07,,,,,,,,0.08,,,,,0.05,,,0.01,,,tr,,,,,,,0.42,,,,,0.04,,tr,,0.02,,,,,,0.14,,,,,0.07,,,,,0.06,,,0.06,,,,0.28,,,,0.08,,,0.14,,tr,,,,0.14,,,0.28,,
27,91134.0,13.0,CTO,"Torpedo-shaped catfishes, boiled in recipe",,c,calc. from 091007,[0.40],,557.5516924842225,132.80118457021362,71.87431544359254,3.338284904323175,20.864280652019843,5.482673551348249,0,0,51.00401606425703,1.5948795180722892,28.26037483266399,0.07936746987951808,0.8531047265987025,348.09984939759033,30.490361445783133,66.32254733218589,216.26506024096386,0.796385542168675,2.891566265060241,45.90361445783133,9.759036144578314,28.192771084337352,[1],0.10843373493975904,0.0392570281124498,0.14044750430292602,7.419103305628758,3.471887550200803,0.47108433734939764,0.2570481927710843,13.927710843373493,3.7951807228915664,1.0240963855421688,1270,1370,2090,242.0256555634302,3030,1230,526.3440347981808,953.3560293804942,1720,1970,512.4653626505788,854.1471044004425,868.8938362299167,791.292468872965,933.9028494279169,236.83294532567726,514.6300230834604,1030,0.91,4.97,1.79,1.43,1.76,0,,,,,,,,0.07,0.02,0.10,0.03,1.09,0.05,0.39,0.01,0.02,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.20,,,,0.02,,,,,,,,,,1.07,,,,,,,,0.08,,,,,0.05,,,0.01,,,tr,,,,,,,0.42,,,,,0.04,,tr,,0.02,,,,,,0.14,,,,,0.07,,,,,0.06,,,0.06,,,,0.28,,,,0.08,,,0.14,,tr,,,,0.14,,,0.28,,
28,91195.0,13.0,CTO,"Torpedo-shaped catfishes, baked",,c,calc. from 091007,[0.40],,617.0238730158729,146.96664425770308,68.87424242424241,3.6943686274509804,23.089803921568627,6.067492063492062,0,0,56.44444444444445,1.765,31.274814814814818,0.08344166666666668,0.8024871794871794,327.44592499999993,30.368399999999998,62.38740952380952,215.4,0.8813333333333335,3.1999999999999997,50.800000000000004,10.799999999999999,31.200000000000003,[1],0.12,0.040888888888888884,0.13211428571428574,7.80602988045138,3.4377777777777774,0.5397333333333333,0.3012,14.506666666666668,4.2,1.0666666666666667,1400,1520,2320,267.8417254901961,3350,1370,582.4873985099867,1060,1900,2180,567.1283346666405,945.256128869823,961.5758454277744,875.6969988860811,1030,262.09512616041616,569.5238922123629,1140,0.91,5.52,1.99,1.58,1.95,0,,,,,,,,0.07,0.02,0.11,0.03,1.20,0.05,0.43,0.01,0.02,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.22,,,,0.02,,,,,,,,,,1.18,,,,,,,,0.08,,,,,0.05,,,0.01,,,tr,,,,,,,0.47,,,,,0.05,,tr,,0.03,,,,,,0.16,,,,,0.08,,,,,0.07,,,0.06,,,,0.31,,,,0.09,,,0.16,,tr,,,,0.15,,,0.31,,
29,91008.0,13.0,CBT,"Philippine catfish, whole, raw",,r,"fi003, fi103, fi199, fi297, fi298, fi329, fi327, fi355, fi367, AF2-AAG22, BD13-09_0070, 091007, dAA, 091017, 091021",0.8300000000000001,,443.57900000000006,105.62800000000001,77.67600000000002,2.6872000000000003,16.795,4.272,0,0,42.333333333333336,1.15,58.688,0.057,0.826,346.31333333333333,25.375,66.1,255,0.6757500000000001,22,32,44,47.5,[1],0.13,0.035,0.065,5.677367565078009,2.5,0.46,0.251,9.4,4.83,1,1060,1010,1690,158,2620,1130,334,781,1330,1490,356,684,705,588,741,191,403,823,0.90,3.84,1.56,1.34,0.93,0.02,,0.35,0.57,,,,,,,0.07,,1.08,,0.41,,,,,,,,,,,,,,,,,,0.20,,,,,,,,0.99,,0.15,,,,1.15,,,,,,,,,,,,,,,,,,,,,,0.31,,,,0.31,,,0.07,,0.07,,,,,,,,,0.18,0.18,,,,,,,,,,,,0.04,0.04,,0.19,,0.19,,,,,,0.08,0.08,,,,,,,,0.06,0.06,,
30,91074.0,13.0,CBT,"Philippine catfish, whole, boiled♦",,c,calc. from 091008,0.8300000000000001,,534.4325301204819,127.26265060240966,73.10361445783136,3.237590361445784,20.23493975903615,5.14698795180723,0,0,51.00401606425703,1.3855421686746987,70.70843373493976,0.06180722891566266,0.7961445783132531,312.93373493975906,25.986445783132528,67.69277108433735,261.144578313253,0.8141566265060243,23.85542168674699,34.6987951807229,47.71084337349398,51.506024096385545,[1],0.1566265060240964,0.03162650602409639,0.054819277108433734,5.93658742780483,2.108433734939759,0.3879518072289157,0.2116867469879518,7.927710843373495,4.655421686746989,0.9638554216867471,1280,1210,2040,190.20009804304755,3160,1360,402.67530120481933,940.9246987951809,1600,1790,428.9807228915663,823.5620481927712,849.8674698795182,708.2228915662652,892.3608433734942,229.68922157190426,485.63855421686753,991.5120481927712,0.91,4.66,1.89,1.63,1.12,0.02,,0.43,0.69,,,,,,,0.09,,1.30,,0.49,,,,,,,,,,,,,,,,,,0.24,,,,,,,,1.20,,0.19,,,,1.39,,,,,,,,,,,,,,,,,,,,,,0.37,,,,0.37,,,0.09,,0.09,,,,,,,,,0.21,0.21,,,,,,,,,,,,0.05,0.05,,0.23,,0.23,,,,,,0.09,0.09,,,,,,,,0.07,0.07,,
31,91135.0,13.0,CBT,"Philippine catfish, whole, boiled in recipe",,c,calc. from 091008,0.8300000000000001,,534.4325301204819,127.26265060240966,73.10361445783136,3.237590361445784,20.23493975903615,5.14698795180723,0,0,51.00401606425703,1.3855421686746987,70.70843373493976,0.06867469879518073,0.9951807228915662,417.2449799196787,30.572289156626507,79.63855421686746,307.2289156626506,0.8141566265060243,26.506024096385545,38.55421686746988,47.71084337349398,51.506024096385545,[1],0.1566265060240964,0.03584337349397591,0.0783132530120482,6.689599475997602,2.86144578313253,0.47108433734939764,0.2570481927710843,9.626506024096386,5.237349397590362,1.0240963855421688,1270,1210,2040,190.20009804304755,3160,1360,402.67530120481933,940.9246987951809,1600,1790,428.9807228915663,823.5620481927712,849.8674698795182,708.2228915662652,892.3608433734942,229.68922157190426,485.63855421686753,991.5120481927712,0.91,4.66,1.89,1.63,1.12,0.02,,0.43,0.69,,,,,,,0.09,,1.30,,0.49,,,,,,,,,,,,,,,,,,0.24,,,,,,,,1.20,,0.19,,,,1.39,,,,,,,,,,,,,,,,,,,,,,0.37,,,,0.37,,,0.09,,0.09,,,,,,,,,0.21,0.21,,,,,,,,,,,,0.05,0.05,,0.23,,0.23,,,,,,0.09,0.09,,,,,,,,0.07,0.07,,
32,91196.0,13.0,CBT,"Philippine catfish, whole, baked",,c,calc. from 091008,0.8300000000000001,,591.4386666666667,140.83733333333333,70.23466666666668,3.5829333333333335,22.393333333333334,5.696000000000001,0,0,56.44444444444445,1.5333333333333332,78.25066666666667,0.0722,0.9361333333333333,392.48844444444444,30.450000000000003,74.91333333333333,306,0.9010000000000001,29.333333333333332,42.666666666666664,52.800000000000004,57,[1],0.17333333333333334,0.037333333333333336,0.07366666666666667,7.0698234201040115,2.8333333333333335,0.5397333333333333,0.3012,10.026666666666667,5.796,1.0666666666666667,1410,1340,2250,210.48810850097263,3490,1500,445.62733333333335,1040,1770,1980,474.7386666666667,911.4086666666667,940.5200000000001,783.7666666666668,987.5460000000002,254.1894052062407,537.44,1100,0.91,5.17,2.09,1.80,1.25,0.03,,0.48,0.77,,,,,,,0.10,,1.45,,0.55,,,,,,,,,,,,,,,,,,0.26,,,,,,,,1.33,,0.21,,,,1.54,,,,,,,,,,,,,,,,,,,,,,0.41,,,,0.41,,,0.10,,0.10,,,,,,,,,0.24,0.24,,,,,,,,,,,,0.06,0.06,,0.26,,0.26,,,,,,0.10,0.10,,,,,,,,0.08,0.08,,
33,91009.0,13.0,CLZ,"North African catfish, fillet, raw (n.s.)",,r,"fi001, fi023, fi028, fi034, fi038, fi097, fi118, fi196, fi278, fi280, fi282, fi292, 091007, dAA, 091017, 091021",[0.40],1,431.2637142857143,102.49242857142856,78.27149999999999,2.8529142857142853,17.830714285714283,3.4632857142857145,0,0,37,1.178,23.456111111111113,0.036,0.542,301.443,23.785,40.634,180,1.074,2.4,38.1,9,tr,[1],0.34,0.07,0.03,6.406642844116403,3.033333333333333,0.46,0.251,13.6,3.5,tr,1050,1110,1810,207,2770,839,414,805,1520,1740,468,734,738,697,763,202,400,895,0.89,3.09,1.14,0.75,1.11,0.09,,0.42,,,,,,0.06,0.01,0.08,0.02,0.66,0.03,0.26,tr,0.01,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.13,,,,0.01,,,,,,,,,,0.52,,,,,,,,0.05,,,,,0.02,,,0.01,,,tr,,,,,,,0.23,,,,,0.02,,tr,,0.01,,,,,,0.07,,,,,0.05,,,,,0.01,,,0.02,,,,0.15,,,,0.04,,0.12,0.12,,tr,,,,0.08,,0.29,0.29,,
34,91075.0,13.0,CLZ,"North African catfish, fillet, boiled♦ (n.s.)",,c,calc. from 091009,[0.40],1,519.5948364888123,123.48485370051635,73.82108433734939,3.437246127366609,21.482788296041306,4.1726333907056805,0,0,44.57831325301205,1.419277108433735,28.26037483266399,0.03903614457831325,0.522409638554217,272.3882530120482,24.358132530120482,41.61313253012048,184.33734939759037,1.293975903614458,2.6024096385542173,41.31325301204819,9.759036144578314,tr,[1],0.4096385542168675,0.06325301204819278,0.02530120481927711,6.62246125797157,2.5582329317269075,0.3879518072289157,0.2116867469879518,11.46987951807229,3.373493975903615,tr,1270,1330,2190,249.20034423407915,3330,1010,498.70758544381596,969.896742070322,1840,2100,564.2812392426849,884.835130317187,888.7736415047945,839.2609294320138,919.4633390705679,243.85369957467975,481.5725043029259,1080,0.90,3.75,1.38,0.91,1.35,0.11,,0.50,,,,,,0.07,0.02,0.09,0.02,0.80,0.04,0.31,tr,0.01,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.16,,,,0.01,,,,,,,,,,0.63,,,,,,,,0.06,,,,,0.03,,,0.01,,,tr,,,,,,,0.28,,,,,0.02,,tr,,0.01,,,,,,0.09,,,,,0.07,,,,,0.01,,,0.03,,,,0.18,,,,0.05,,0.15,0.15,,tr,,,,0.10,,0.36,0.36,,
35,91136.0,13.0,CLZ,"North African catfish, fillet, boiled in recipe (n.s.)",,c,calc. from 091009,[0.40],1,519.5948364888123,123.48485370051635,73.82108433734939,3.437246127366609,21.482788296041306,4.1726333907056805,0,0,44.57831325301205,1.419277108433735,28.26037483266399,0.043373493975903614,0.6530120481927711,363.1843373493976,28.656626506024097,48.9566265060241,216.86746987951807,1.293975903614458,2.891566265060241,45.90361445783133,9.759036144578314,tr,[1],0.4096385542168675,0.07168674698795181,0.03614457831325301,7.536115876445465,3.471887550200803,0.47108433734939764,0.2570481927710843,13.927710843373493,3.7951807228915664,tr,1270,1330,2190,249.20034423407915,3330,1010,498.70758544381596,969.896742070322,1840,2100,564.2812392426849,884.835130317187,888.7736415047945,839.2609294320138,919.4633390705679,243.85369957467975,481.5725043029259,1080,0.90,3.75,1.38,0.91,1.35,0.11,,0.50,,,,,,0.07,0.02,0.09,0.02,0.80,0.04,0.31,tr,0.01,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.16,,,,0.01,,,,,,,,,,0.63,,,,,,,,0.06,,,,,0.03,,,0.01,,,tr,,,,,,,0.28,,,,,0.02,,tr,,0.01,,,,,,0.09,,,,,0.07,,,,,0.01,,,0.03,,,,0.18,,,,0.05,,0.15,0.15,,tr,,,,0.10,,0.36,0.36,,
36,91197.0,13.0,CLZ,"North African catfish, fillet, baked (n.s.)",,c,calc. from 091009,[0.40],1,575.0182857142856,136.65657142857143,71.02866666666665,3.803885714285714,23.77428571428571,4.617714285714286,0,0,49.333333333333336,1.5706666666666667,31.274814814814818,0.045599999999999995,0.6142666666666666,341.63539999999995,28.542,46.05186666666666,216,1.4320000000000002,3.1999999999999997,50.800000000000004,10.799999999999999,tr,[1],0.45333333333333337,0.07466666666666667,0.033999999999999996,7.9355237921552035,3.4377777777777774,0.5397333333333333,0.3012,14.506666666666668,4.2,tr,1400,1480,2420,275.78171428571426,3690,1120,551.9030612244896,1070,2030,2320,624.4712380952379,979.2175442176869,983.5761632653058,928.7820952380952,1020,269.8647608626456,532.940238095238,1190,0.90,4.17,1.53,1.01,1.50,0.12,,0.56,,,,,,0.08,0.02,0.10,0.02,0.88,0.04,0.35,tr,0.01,,0.01,0.01,0.01,,,,,tr,tr,,,,,,0.18,,,,0.01,,,,,,,,,,0.70,,,,,,,,0.07,,,,,0.03,,,0.01,,,tr,,,,,,,0.32,,,,,0.02,,tr,,0.01,,,,,,0.10,,,,,0.07,,,,,0.02,,,0.03,,,,0.20,,,,0.06,,0.16,0.16,,tr,,,,0.11,,0.40,0.40,,
